Time,BPM,Label
07:38:01,87,1
07:38:02,81,1
07:38:03,80,1
07:38:04,82,1
07:38:05,81,1
07:38:06,86,1
07:38:07,86,1
07:38:08,83,1
07:38:09,80,1
07:38:10,87,1
07:38:11,88,1
07:38:12,82,1
07:38:13,83,1
07:38:14,82,1
07:38:15,87,1
07:38:16,87,1
07:38:17,85,1
07:38:18,82,1
07:38:19,84,1
07:38:20,82,1
07:38:21,83,1
07:38:22,78,1
07:38:23,86,1
07:38:24,80,1
07:38:25,82,1
07:38:26,79,1
07:38:27,80,1
07:38:28,81,1
07:38:29,86,1
07:38:30,82,1
07:38:31,86,1
07:38:32,87,1
07:38:33,86,1
07:38:34,81,1
07:38:35,81,1
07:38:36,86,1
07:38:37,81,1
07:38:38,83,1
07:38:39,85,1
07:38:40,81,1
07:38:41,81,1
07:38:42,87,1
07:38:43,84,1
07:38:44,86,1
07:38:45,87,1
07:38:46,80,1
07:38:47,84,1
07:38:48,79,1
07:38:49,85,1
07:38:50,83,1
07:38:51,80,1
07:38:52,85,1
07:38:53,82,1
07:38:54,82,1
07:38:55,85,1
07:38:56,80,1
07:38:57,85,1
07:38:58,81,1
07:38:59,81,1
07:39:00,80,1
07:39:01,86,1
07:39:02,84,1
07:39:03,86,1
07:39:04,82,1
07:39:05,79,1
07:39:06,84,1
07:39:07,80,1
07:39:08,84,1
07:39:09,85,1
07:39:10,84,1
07:39:11,87,1
07:39:12,83,1
07:39:13,80,1
07:39:14,86,1
07:39:15,83,1
07:39:16,87,1
07:39:17,81,1
07:39:18,80,1
07:39:19,85,1
07:39:20,83,1
07:39:21,80,1
07:39:22,87,1
07:39:23,85,1
07:39:24,82,1
07:39:25,83,1
07:39:26,84,1
07:39:27,79,1
07:39:28,79,1
07:39:29,86,1
07:39:30,87,1
07:39:31,84,1
07:39:32,84,1
07:39:33,83,1
07:39:34,86,1
07:39:35,84,1
07:39:36,87,1
07:39:37,79,1
07:39:38,77,1
07:39:39,82,1
07:39:40,87,1
07:39:41,81,1
07:39:42,78,1
07:39:43,86,1
07:39:44,80,1
07:39:45,86,1
07:39:46,81,1
07:39:47,83,1
07:39:48,80,1
07:39:49,87,1
07:39:50,81,1
07:39:51,82,1
07:39:52,83,1
07:39:53,83,1
07:39:54,86,1
07:39:55,82,1
07:39:56,85,1
07:39:57,86,1
07:39:58,82,1
07:39:59,84,1
07:40:00,81,1
07:40:01,82,1
07:40:02,84,1
07:40:03,83,1
07:40:04,82,1
07:40:05,87,1
07:40:06,81,1
07:40:07,80,1
07:40:08,85,1
07:40:09,83,1
07:40:10,84,1
07:40:11,88,1
07:40:12,85,1
07:40:13,88,1
07:40:14,86,1
07:40:15,83,1
07:40:16,85,1
07:40:17,80,1
07:40:18,83,1
07:40:19,81,1
07:40:20,86,1
07:40:21,85,1
07:40:22,84,1
07:40:23,81,1
07:40:24,87,1
07:40:25,84,1
07:40:26,84,1
07:40:27,84,1
07:40:28,85,1
07:40:29,85,1
07:40:30,85,1
07:40:31,86,1
07:40:32,86,1
07:40:33,82,1
07:40:34,87,1
07:40:35,86,1
07:40:36,81,1
07:40:37,83,1
07:40:38,80,1
07:40:39,83,1
07:40:40,81,1
07:40:41,85,1
07:40:42,82,1
07:40:43,82,1
07:40:44,82,1
07:40:45,84,1
07:40:46,85,1
07:40:47,86,1
07:40:48,81,1
07:40:49,81,1
07:40:50,85,1
07:40:51,83,1
07:40:52,81,1
07:40:53,83,1
07:40:54,82,1
07:40:55,86,1
07:40:56,81,1
07:40:57,87,1
07:40:58,86,1
07:40:59,83,1
07:41:00,79,1
07:41:01,83,1
07:41:02,87,1
07:41:03,86,1
07:41:04,84,1
07:41:05,86,1
07:41:06,80,1
07:41:07,84,1
07:41:08,86,1
07:41:09,85,1
07:41:10,82,1
07:41:11,85,1
07:41:12,84,1
07:41:13,80,1
07:41:14,83,1
07:41:15,81,1
07:41:16,86,1
07:41:17,83,1
07:41:18,85,1
07:41:19,82,1
07:41:20,83,1
07:41:21,86,1
07:41:22,86,1
07:41:23,81,1
07:41:24,82,1
07:41:25,82,1
07:41:26,84,1
07:41:27,84,1
07:41:28,87,1
07:41:29,81,1
07:41:30,80,1
07:41:31,85,1
07:41:32,79,1
07:41:33,81,1
07:41:34,86,1
07:41:35,87,1
07:41:36,84,1
07:41:37,83,1
07:41:38,81,1
07:41:39,83,1
07:41:40,82,1
07:41:41,82,1
07:41:42,84,1
07:41:43,84,1
07:41:44,81,1
07:41:45,83,1
07:41:46,87,1
07:41:47,83,1
07:41:48,81,1
07:41:49,87,1
07:41:50,81,1
07:41:51,85,1
07:41:52,83,1
07:41:53,80,1
07:41:54,84,1
07:41:55,86,1
07:41:56,81,1
07:41:57,81,1
07:41:58,85,1
07:41:59,82,1
07:42:00,82,1
07:42:01,80,1
07:42:02,84,1
07:42:03,82,1
07:42:04,87,1
07:42:05,85,1
07:42:06,82,1
07:42:07,86,1
07:42:08,87,1
07:42:09,83,1
07:42:10,79,1
07:42:11,79,1
07:42:12,83,1
07:42:13,80,1
07:42:14,82,1
07:42:15,85,1
07:42:16,85,1
07:42:17,80,1
07:42:18,82,1
07:42:19,85,1
07:42:20,87,1
07:42:21,81,1
07:42:22,85,1
07:42:23,86,1
07:42:24,87,1
07:42:25,85,1
07:42:26,83,1
07:42:27,82,1
07:42:28,85,1
07:42:29,82,1
07:42:30,80,1
07:42:31,83,1
07:42:32,84,1
07:42:33,87,1
07:42:34,87,1
07:42:35,80,1
07:42:36,85,1
07:42:37,86,1
07:42:38,85,1
07:42:39,82,1
07:42:40,80,1
07:42:41,79,1
07:42:42,80,1
07:42:43,82,1
07:42:44,81,1
07:42:45,87,1
07:42:46,82,1
07:42:47,84,1
07:42:48,80,1
07:42:49,82,1
07:42:50,84,1
07:42:51,83,1
07:42:52,84,1
07:42:53,87,1
07:42:54,86,1
07:42:55,83,1
07:42:56,82,1
07:42:57,86,1
07:42:58,85,1
07:42:59,83,1
07:43:00,80,1
07:43:01,82,1
07:43:02,84,1
07:43:03,84,1
07:43:04,83,1
07:43:05,80,1
07:43:06,84,1
07:43:07,81,1
07:43:08,87,1
07:43:09,86,1
07:43:10,83,1
07:43:11,86,1
07:43:12,88,1
07:43:13,79,1
07:43:14,83,1
07:43:15,86,1
07:43:16,80,1
07:43:17,81,1
07:43:18,81,1
07:43:19,85,1
07:43:20,84,1
07:43:21,85,1
07:43:22,79,1
07:43:23,84,1
07:43:24,87,1
07:43:25,86,1
07:43:26,84,1
07:43:27,88,1
07:43:28,93,1
07:43:29,89,1
07:43:30,91,1
07:43:31,84,1
07:43:32,85,1
07:43:33,78,1
07:43:34,85,1
07:43:35,87,1
07:43:36,82,1
07:43:37,85,1
07:43:38,85,1
07:43:39,85,1
07:43:40,86,1
07:43:41,85,1
07:43:42,87,1
07:43:43,86,1
07:43:44,83,1
07:43:45,78,1
07:43:46,83,1
07:43:47,86,1
07:43:48,84,1
07:43:49,81,1
07:43:50,78,1
07:43:51,81,1
07:43:52,83,1
07:43:53,87,1
07:43:54,87,1
07:43:55,84,1
07:43:56,83,1
07:43:57,84,1
07:43:58,82,1
07:43:59,82,1
07:44:00,87,1
07:44:01,87,1
07:44:02,87,1
07:44:03,87,1
07:44:04,87,1
07:44:05,86,1
07:44:06,81,1
07:44:07,82,1
07:44:08,87,1
07:44:09,77,1
07:44:10,84,1
07:44:11,83,1
07:44:12,83,1
07:44:13,81,1
07:44:14,82,1
07:44:15,82,1
07:44:16,83,1
07:44:17,86,1
07:44:18,80,1
07:44:19,83,1
07:44:20,88,1
07:44:21,86,1
07:44:22,85,1
07:44:23,85,1
07:44:24,82,1
07:44:25,86,1
07:44:26,80,1
07:44:27,84,1
07:44:28,79,1
07:44:29,84,1
07:44:30,84,1
07:44:31,80,1
07:44:32,87,1
07:44:33,82,1
07:44:34,80,1
07:44:35,85,1
07:44:36,83,1
07:44:37,83,1
07:44:38,81,1
07:44:39,81,1
07:44:40,86,1
07:44:41,82,1
07:44:42,80,1
07:44:43,82,1
07:44:44,80,1
07:44:45,86,1
07:44:46,87,1
07:44:47,85,1
07:44:48,87,1
07:44:49,81,1
07:44:50,86,1
07:44:51,81,1
07:44:52,87,1
07:44:53,86,1
07:44:54,85,1
07:44:55,86,1
07:44:56,79,1
07:44:57,83,1
07:44:58,85,1
07:44:59,81,1
07:45:00,80,1
07:45:01,80,1
07:45:02,85,1
07:45:03,86,1
07:45:04,83,1
07:45:05,79,1
07:45:06,83,1
07:45:07,81,1
07:45:08,86,1
07:45:09,79,1
07:45:10,83,1
07:45:11,81,1
07:45:12,86,1
07:45:13,87,1
07:45:14,83,1
07:45:15,82,1
07:45:16,83,1
07:45:17,80,1
07:45:18,81,1
07:45:19,83,1
07:45:20,87,1
07:45:21,82,1
07:45:22,88,1
07:45:23,82,1
07:45:24,82,1
07:45:25,81,1
07:45:26,88,1
07:45:27,81,1
07:45:28,88,1
07:45:29,84,1
07:45:30,80,1
07:45:31,85,1
07:45:32,86,1
07:45:33,83,1
07:45:34,81,1
07:45:35,82,1
07:45:36,87,1
07:45:37,81,1
07:45:38,88,1
07:45:39,85,1
07:45:40,84,1
07:45:41,86,1
07:45:42,87,1
07:45:43,82,1
07:45:44,82,1
07:45:45,80,1
07:45:46,85,1
07:45:47,86,1
07:45:48,83,1
07:45:49,81,1
07:45:50,84,1
07:45:51,81,1
07:45:52,79,1
07:45:53,86,1
07:45:54,83,1
07:45:55,79,1
07:45:56,83,1
07:45:57,86,1
07:45:58,86,1
07:45:59,82,1
07:46:00,81,1
07:46:01,81,1
07:46:02,84,1
07:46:03,86,1
07:46:04,80,1
07:46:05,88,1
07:46:06,81,1
07:46:07,84,1
07:46:08,84,1
07:46:09,85,1
07:46:10,82,1
07:46:11,88,1
07:46:12,81,1
07:46:13,85,1
07:46:14,80,1
07:46:15,87,1
07:46:16,87,1
07:46:17,83,1
07:46:18,84,1
07:46:19,86,1
07:46:20,81,1
07:46:21,84,1
07:46:22,80,1
07:46:23,87,1
07:46:24,88,1
07:46:25,88,1
07:46:26,84,1
07:46:27,84,1
07:46:28,82,1
07:46:29,83,1
07:46:30,83,1
07:46:31,82,1
07:46:32,86,1
07:46:33,84,1
07:46:34,84,1
07:46:35,84,1
07:46:36,80,1
07:46:37,86,1
07:46:38,84,1
07:46:39,82,1
07:46:40,84,1
07:46:41,86,1
07:46:42,81,1
07:46:43,86,1
07:46:44,82,1
07:46:45,81,1
07:46:46,82,1
07:46:47,87,1
07:46:48,85,1
07:46:49,85,1
07:46:50,83,1
07:46:51,84,1
07:46:52,84,1
07:46:53,85,1
07:46:54,87,1
07:46:55,80,1
07:46:56,85,1
07:46:57,79,1
07:46:58,85,1
07:46:59,84,1
07:47:00,77,1
07:47:01,84,1
07:47:02,86,1
07:47:03,82,1
07:47:04,85,1
07:47:05,89,1
07:47:06,83,1
07:47:07,86,1
07:47:08,84,1
07:47:09,81,1
07:47:10,83,1
07:47:11,83,1
07:47:12,81,1
07:47:13,85,1
07:47:14,86,1
07:47:15,81,1
07:47:16,87,1
07:47:17,77,1
07:47:18,81,1
07:47:19,86,1
07:47:20,87,1
07:47:21,81,1
07:47:22,81,1
07:47:23,82,1
07:47:24,87,1
07:47:25,83,1
07:47:26,87,1
07:47:27,84,1
07:47:28,77,1
07:47:29,76,1
07:47:30,82,1
07:47:31,83,1
07:47:32,80,1
07:47:33,84,1
07:47:34,86,1
07:47:35,83,1
07:47:36,82,1
07:47:37,87,1
07:47:38,84,1
07:47:39,84,1
07:47:40,84,1
07:47:41,86,1
07:47:42,87,1
07:47:43,83,1
07:47:44,86,1
07:47:45,80,1
07:47:46,88,1
07:47:47,82,1
07:47:48,84,1
07:47:49,85,1
07:47:50,82,1
07:47:51,85,1
07:47:52,83,1
07:47:53,87,1
07:47:54,82,1
07:47:55,86,1
07:47:56,86,1
07:47:57,88,1
07:47:58,84,1
07:47:59,82,1
07:48:00,83,1
07:48:01,81,1
07:48:02,86,1
07:48:03,87,1
07:48:04,82,1
07:48:05,86,1
07:48:06,86,1
07:48:07,78,1
07:48:08,87,1
07:48:09,82,1
07:48:10,80,1
07:48:11,81,1
07:48:12,83,1
07:48:13,81,1
07:48:14,87,1
07:48:15,88,1
07:48:16,83,1
07:48:17,81,1
07:48:18,78,1
07:48:19,86,1
07:48:20,78,1
07:48:21,81,1
07:48:22,82,1
07:48:23,81,1
07:48:24,87,1
07:48:25,84,1
07:48:26,88,1
07:48:27,83,1
07:48:28,81,1
07:48:29,84,1
07:48:30,80,1
07:48:31,80,1
07:48:32,83,1
07:48:33,86,1
07:48:34,80,1
07:48:35,85,1
07:48:36,79,1
07:48:37,86,1
07:48:38,80,1
07:48:39,81,1
07:48:40,82,1
07:48:41,85,1
07:48:42,85,1
07:48:43,84,1
07:48:44,86,1
07:48:45,82,1
07:48:46,87,1
07:48:47,80,1
07:48:48,82,1
07:48:49,84,1
07:48:50,83,1
07:48:51,87,1
07:48:52,83,1
07:48:53,85,1
07:48:54,81,1
07:48:55,83,1
07:48:56,83,1
07:48:57,84,1
07:48:58,83,1
07:48:59,83,1
07:49:00,87,1
07:49:01,88,1
07:49:02,90,1
07:49:03,86,1
07:49:04,81,1
07:49:05,83,1
07:49:06,87,1
07:49:07,80,1
07:49:08,84,1
07:49:09,86,1
07:49:10,81,1
07:49:11,81,1
07:49:12,80,1
07:49:13,84,1
07:49:14,80,1
07:49:15,82,1
07:49:16,84,1
07:49:17,82,1
07:49:18,83,1
07:49:19,80,1
07:49:20,85,1
07:49:21,81,1
07:49:22,87,1
07:49:23,85,1
07:49:24,85,1
07:49:25,83,1
07:49:26,86,1
07:49:27,84,1
07:49:28,86,1
07:49:29,86,1
07:49:30,83,1
07:49:31,85,1
07:49:32,86,1
07:49:33,80,1
07:49:34,82,1
07:49:35,84,1
07:49:36,81,1
07:49:37,83,1
07:49:38,83,1
07:49:39,84,1
07:49:40,81,1
07:49:41,80,1
07:49:42,87,1
07:49:43,80,1
07:49:44,85,1
07:49:45,83,1
07:49:46,86,1
07:49:47,82,1
07:49:48,81,1
07:49:49,80,1
07:49:50,85,1
07:49:51,86,1
07:49:52,82,1
07:49:53,86,1
07:49:54,83,1
07:49:55,82,1
07:49:56,84,1
07:49:57,84,1
07:49:58,81,1
07:49:59,85,1
07:50:00,85,1
07:50:01,84,1
07:50:02,85,1
07:50:03,87,1
07:50:04,83,1
07:50:05,84,1
07:50:06,86,1
07:50:07,86,1
07:50:08,80,1
07:50:09,80,1
07:50:10,86,1
07:50:11,82,1
07:50:12,85,1
07:50:13,87,1
07:50:14,83,1
07:50:15,82,1
07:50:16,85,1
07:50:17,86,1
07:50:18,86,1
07:50:19,80,1
07:50:20,80,1
07:50:21,82,1
07:50:22,79,1
07:50:23,86,1
07:50:24,79,1
07:50:25,83,1
07:50:26,84,1
07:50:27,83,1
07:50:28,84,1
07:50:29,87,1
07:50:30,86,1
07:50:31,80,1
07:50:32,87,1
07:50:33,81,1
07:50:34,83,1
07:50:35,85,1
07:50:36,81,1
07:50:37,85,1
07:50:38,81,1
07:50:39,86,1
07:50:40,84,1
07:50:41,84,1
07:50:42,82,1
07:50:43,83,1
07:50:44,84,1
07:50:45,82,1
07:50:46,81,1
07:50:47,82,1
07:50:48,87,1
07:50:49,80,1
07:50:50,80,1
07:50:51,79,1
07:50:52,84,1
07:50:53,83,1
07:50:54,83,1
07:50:55,86,1
07:50:56,80,1
07:50:57,84,1
07:50:58,86,1
07:50:59,87,1
07:51:00,82,1
07:51:01,80,1
07:51:02,86,1
07:51:03,87,1
07:51:04,87,1
07:51:05,84,1
07:51:06,86,1
07:51:07,87,1
07:51:08,85,1
07:51:09,85,1
07:51:10,80,1
07:51:11,85,1
07:51:12,81,1
07:51:13,86,1
07:51:14,82,1
07:51:15,82,1
07:51:16,80,1
07:51:17,83,1
07:51:18,80,1
07:51:19,86,1
07:51:20,81,1
07:51:21,83,1
07:51:22,80,1
07:51:23,87,1
07:51:24,81,1
07:51:25,83,1
07:51:26,81,1
07:51:27,83,1
07:51:28,83,1
07:51:29,82,1
07:51:30,82,1
07:51:31,81,1
07:51:32,82,1
07:51:33,85,1
07:51:34,81,1
07:51:35,81,1
07:51:36,85,1
07:51:37,84,1
07:51:38,80,1
07:51:39,86,1
07:51:40,82,1
07:51:41,87,1
07:51:42,81,1
07:51:43,81,1
07:51:44,79,1
07:51:45,82,1
07:51:46,80,1
07:51:47,81,1
07:51:48,86,1
07:51:49,81,1
07:51:50,82,1
07:51:51,80,1
07:51:52,81,1
07:51:53,82,1
07:51:54,84,1
07:51:55,84,1
07:51:56,84,1
07:51:57,86,1
07:51:58,83,1
07:51:59,83,1
07:52:00,84,1
07:52:01,84,1
07:52:02,80,1
07:52:03,79,1
07:52:04,84,1
07:52:05,87,1
07:52:06,88,1
07:52:07,87,1
07:52:08,85,1
07:52:09,80,1
07:52:10,86,1
07:52:11,86,1
07:52:12,87,1
07:52:13,82,1
07:52:14,85,1
07:52:15,84,1
07:52:16,86,1
07:52:17,84,1
07:52:18,87,1
07:52:19,84,1
07:52:20,81,1
07:52:21,81,1
07:52:22,84,1
07:52:23,80,1
07:52:24,86,1
07:52:25,83,1
07:52:26,82,1
07:52:27,86,1
07:52:28,84,1
07:52:29,81,1
07:52:30,87,1
07:52:31,81,1
07:52:32,85,1
07:52:33,85,1
07:52:34,87,1
07:52:35,91,1
07:52:36,84,1
07:52:37,86,1
07:52:38,87,1
07:52:39,85,1
07:52:40,86,1
07:52:41,84,1
07:52:42,86,1
07:52:43,83,1
07:52:44,80,1
07:52:45,87,1
07:52:46,82,1
07:52:47,86,1
07:52:48,86,1
07:52:49,82,1
07:52:50,80,1
07:52:51,82,1
07:52:52,82,1
07:52:53,82,1
07:52:54,87,1
07:52:55,80,1
07:52:56,84,1
07:52:57,80,1
07:52:58,85,1
07:52:59,84,1
07:53:00,80,1
07:53:01,82,1
07:53:02,79,1
07:53:03,81,1
07:53:04,87,1
07:53:05,79,1
07:53:06,87,1
07:53:07,86,1
07:53:08,86,1
07:53:09,82,1
07:53:10,86,1
07:53:11,82,1
07:53:12,81,1
07:53:13,86,1
07:53:14,87,1
07:53:15,86,1
07:53:16,84,1
07:53:17,81,1
07:53:18,80,1
07:53:19,85,1
07:53:20,88,1
07:53:21,88,1
07:53:22,81,1
07:53:23,88,1
07:53:24,85,1
07:53:25,87,1
07:53:26,86,1
07:53:27,82,1
07:53:28,86,1
07:53:29,84,1
07:53:30,86,1
07:53:31,80,1
07:53:32,84,1
07:53:33,84,1
07:53:34,83,1
07:53:35,82,1
07:53:36,85,1
07:53:37,82,1
07:53:38,84,1
07:53:39,85,1
07:53:40,81,1
07:53:41,84,1
07:53:42,86,1
07:53:43,84,1
07:53:44,82,1
07:53:45,81,1
07:53:46,82,1
07:53:47,86,1
07:53:48,86,1
07:53:49,86,1
07:53:50,82,1
07:53:51,82,1
07:53:52,83,1
07:53:53,84,1
07:53:54,83,1
07:53:55,81,1
07:53:56,87,1
07:53:57,86,1
07:53:58,84,1
07:53:59,83,1
07:54:00,81,1
07:54:01,86,1
07:54:02,85,1
07:54:03,81,1
07:54:04,86,1
07:54:05,82,1
07:54:06,86,1
07:54:07,87,1
07:54:08,87,1
07:54:09,81,1
07:54:10,84,1
07:54:11,84,1
07:54:12,85,1
07:54:13,83,1
07:54:14,85,1
07:54:15,86,1
07:54:16,84,1
07:54:17,85,1
07:54:18,83,1
07:54:19,81,1
07:54:20,87,1
07:54:21,82,1
07:54:22,85,1
07:54:23,86,1
07:54:24,83,1
07:54:25,83,1
07:54:26,85,1
07:54:27,87,1
07:54:28,80,1
07:54:29,84,1
07:54:30,82,1
07:54:31,81,1
07:54:32,82,1
07:54:33,87,1
07:54:34,85,1
07:54:35,84,1
07:54:36,85,1
07:54:37,82,1
07:54:38,83,1
07:54:39,82,1
07:54:40,82,1
07:54:41,87,1
07:54:42,84,1
07:54:43,83,1
07:54:44,82,1
07:54:45,81,1
07:54:46,83,1
07:54:47,86,1
07:54:48,85,1
07:54:49,87,1
07:54:50,82,1
07:54:51,83,1
07:54:52,86,1
07:54:53,83,1
07:54:54,87,1
07:54:55,83,1
07:54:56,85,1
07:54:57,86,1
07:54:58,82,1
07:54:59,86,1
07:55:00,85,1
07:55:01,81,1
07:55:02,84,1
07:55:03,86,1
07:55:04,80,1
07:55:05,82,1
07:55:06,81,1
07:55:07,86,1
07:55:08,86,1
07:55:09,87,1
07:55:10,82,1
07:55:11,87,1
07:55:12,83,1
07:55:13,81,1
07:55:14,84,1
07:55:15,88,1
07:55:16,79,1
07:55:17,81,1
07:55:18,83,1
07:55:19,86,1
07:55:20,82,1
07:55:21,81,1
07:55:22,84,1
07:55:23,81,1
07:55:24,81,1
07:55:25,86,1
07:55:26,83,1
07:55:27,81,1
07:55:28,84,1
07:55:29,85,1
07:55:30,82,1
07:55:31,83,1
07:55:32,81,1
07:55:33,84,1
07:55:34,83,1
07:55:35,80,1
07:55:36,80,1
07:55:37,84,1
07:55:38,87,1
07:55:39,86,1
07:55:40,83,1
07:55:41,87,1
07:55:42,82,1
07:55:43,86,1
07:55:44,81,1
07:55:45,85,1
07:55:46,85,1
07:55:47,87,1
07:55:48,86,1
07:55:49,79,1
07:55:50,80,1
07:55:51,84,1
07:55:52,84,1
07:55:53,86,1
07:55:54,82,1
07:55:55,81,1
07:55:56,88,1
07:55:57,81,1
07:55:58,80,1
07:55:59,86,1
07:56:00,85,1
07:56:01,83,1
07:56:02,87,1
07:56:03,80,1
07:56:04,83,1
07:56:05,85,1
07:56:06,80,1
07:56:07,86,1
07:56:08,87,1
07:56:09,79,1
07:56:10,78,1
07:56:11,84,1
07:56:12,87,1
07:56:13,80,1
07:56:14,86,1
07:56:15,81,1
07:56:16,83,1
07:56:17,87,1
07:56:18,84,1
07:56:19,82,1
07:56:20,78,1
07:56:21,85,1
07:56:22,83,1
07:56:23,85,1
07:56:24,87,1
07:56:25,84,1
07:56:26,79,1
07:56:27,79,1
07:56:28,80,1
07:56:29,82,1
07:56:30,79,1
07:56:31,87,1
07:56:32,83,1
07:56:33,85,1
07:56:34,78,1
07:56:35,84,1
07:56:36,80,1
07:56:37,87,1
07:56:38,86,1
07:56:39,86,1
07:56:40,81,1
07:56:41,86,1
07:56:42,87,1
07:56:43,85,1
07:56:44,84,1
07:56:45,82,1
07:56:46,82,1
07:56:47,85,1
07:56:48,83,1
07:56:49,80,1
07:56:50,82,1
07:56:51,81,1
07:56:52,82,1
07:56:53,83,1
07:56:54,85,1
07:56:55,80,1
07:56:56,81,1
07:56:57,86,1
07:56:58,85,1
07:56:59,83,1
07:57:00,82,1
07:57:01,81,1
07:57:02,87,1
07:57:03,83,1
07:57:04,84,1
07:57:05,85,1
07:57:06,83,1
07:57:07,80,1
07:57:08,87,1
07:57:09,86,1
07:57:10,82,1
07:57:11,85,1
07:57:12,83,1
07:57:13,85,1
07:57:14,82,1
07:57:15,81,1
07:57:16,82,1
07:57:17,85,1
07:57:18,84,1
07:57:19,83,1
07:57:20,86,1
07:57:21,81,1
07:57:22,80,1
07:57:23,84,1
07:57:24,84,1
07:57:25,83,1
07:57:26,88,1
07:57:27,80,1
07:57:28,83,1
07:57:29,84,1
07:57:30,81,1
07:57:31,83,1
07:57:32,85,1
07:57:33,85,1
07:57:34,84,1
07:57:35,81,1
07:57:36,83,1
07:57:37,84,1
07:57:38,88,1
07:57:39,83,1
07:57:40,87,1
07:57:41,83,1
07:57:42,82,1
07:57:43,83,1
07:57:44,81,1
07:57:45,80,1
07:57:46,82,1
07:57:47,86,1
07:57:48,87,1
07:57:49,82,1
07:57:50,80,1
07:57:51,81,1
07:57:52,84,1
07:57:53,81,1
07:57:54,87,1
07:57:55,84,1
07:57:56,83,1
07:57:57,82,1
07:57:58,82,1
07:57:59,86,1
07:58:00,87,1
07:58:01,87,1
07:58:02,87,1
07:58:03,83,1
07:58:04,82,1
07:58:05,82,1
07:58:06,81,1
07:58:07,85,1
07:58:08,81,1
07:58:09,84,1
07:58:10,86,1
07:58:11,81,1
07:58:12,85,1
07:58:13,82,1
07:58:14,85,1
07:58:15,82,1
07:58:16,81,1
07:58:17,88,1
07:58:18,87,1
07:58:19,83,1
07:58:20,84,1
07:58:21,87,1
07:58:22,84,1
07:58:23,85,1
07:58:24,78,1
07:58:25,80,1
07:58:26,83,1
07:58:27,82,1
07:58:28,85,1
07:58:29,81,1
07:58:30,87,1
07:58:31,84,1
07:58:32,81,1
07:58:33,85,1
07:58:34,87,1
07:58:35,82,1
07:58:36,87,1
07:58:37,86,1
07:58:38,83,1
07:58:39,87,1
07:58:40,80,1
07:58:41,80,1
07:58:42,84,1
07:58:43,81,1
07:58:44,84,1
07:58:45,84,1
07:58:46,85,1
07:58:47,84,1
07:58:48,80,1
07:58:49,87,1
07:58:50,83,1
07:58:51,81,1
07:58:52,82,1
07:58:53,84,1
07:58:54,84,1
07:58:55,83,1
07:58:56,82,1
07:58:57,78,1
07:58:58,86,1
07:58:59,85,1
07:59:00,87,1
07:59:01,89,1
07:59:02,87,1
17:06:11,76,0
17:06:12,76,0
17:06:13,72,0
17:06:14,69,0
17:06:15,70,0
17:06:16,74,0
17:06:17,71,0
17:06:18,75,0
17:06:19,76,0
17:06:20,77,0
17:06:21,76,0
17:06:22,70,0
17:06:23,72,0
17:06:24,71,0
17:06:25,73,0
17:06:26,73,0
17:06:27,74,0
17:06:28,73,0
17:06:29,76,0
17:06:30,75,0
17:06:31,71,0
17:06:32,69,0
17:06:33,75,0
17:06:34,72,0
17:06:35,75,0
17:06:36,76,0
17:06:37,75,0
17:06:38,72,0
17:06:39,69,0
17:06:40,71,0
17:06:41,74,0
17:06:42,75,0
17:06:43,73,0
17:06:44,70,0
17:06:45,74,0
17:06:46,69,0
17:06:47,76,0
17:06:48,76,0
17:06:49,70,0
17:06:50,71,0
17:06:51,72,0
17:06:52,75,0
17:06:53,73,0
17:06:54,76,0
17:06:55,70,0
17:06:56,69,0
17:06:57,71,0
17:06:58,73,0
17:06:59,72,0
17:07:00,72,0
17:07:01,73,0
17:07:02,71,0
17:07:03,75,0
17:07:04,72,0
17:07:05,71,0
17:07:06,72,0
17:07:07,76,0
17:07:08,73,0
17:07:09,71,0
17:07:10,71,0
17:07:11,74,0
17:07:12,71,0
17:07:13,74,0
17:07:14,74,0
17:07:15,75,0
17:07:16,73,0
17:07:17,76,0
17:07:18,71,0
17:07:19,70,0
17:07:20,70,0
17:07:21,73,0
17:07:22,71,0
17:07:23,76,0
17:07:24,72,0
17:07:25,72,0
17:07:26,74,0
17:07:27,76,0
17:07:28,69,0
17:07:29,69,0
17:07:30,74,0
17:07:31,69,0
17:07:32,76,0
17:07:33,68,0
17:07:34,69,0
17:07:35,69,0
17:07:36,71,0
17:07:37,72,0
17:07:38,71,0
17:07:39,71,0
17:07:40,69,0
17:07:41,70,0
17:07:42,73,0
17:07:43,75,0
17:07:44,70,0
17:07:45,75,0
17:07:46,74,0
17:07:47,73,0
17:07:48,70,0
17:07:49,74,0
17:07:50,71,0
17:07:51,73,0
17:07:52,75,0
17:07:53,71,0
17:07:54,76,0
17:07:55,71,0
17:07:56,73,0
17:07:57,68,0
17:07:58,69,0
17:07:59,74,0
17:08:00,73,0
17:08:01,75,0
17:08:02,75,0
17:08:03,70,0
17:08:04,70,0
17:08:05,70,0
17:08:06,76,0
17:08:07,71,0
17:08:08,72,0
17:08:09,74,0
17:08:10,71,0
17:08:11,70,0
17:08:12,76,0
17:08:13,69,0
17:08:14,69,0
17:08:15,70,0
17:08:16,73,0
17:08:17,73,0
17:08:18,71,0
17:08:19,72,0
17:08:20,73,0
17:08:21,75,0
17:08:22,72,0
17:08:23,74,0
17:08:24,74,0
17:08:25,74,0
17:08:26,76,0
17:08:27,71,0
